latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.493847,-0.1630249,23.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),wind_speed_10m (km/h),wind_direction_10m (°),cloud_cover (%)
2024-08-27T00:00,14.8,95,0.00,3,11.9,205,100
2024-08-27T01:00,14.6,96,0.00,3,10.3,205,100
2024-08-27T02:00,14.9,95,0.00,3,12.1,203,97
2024-08-27T03:00,14.9,96,0.00,0,12.2,199,9
2024-08-27T04:00,14.8,95,0.00,2,11.9,205,74
2024-08-27T05:00,14.7,96,0.00,2,11.5,200,68
2024-08-27T06:00,15.2,95,0.00,3,11.9,185,99
2024-08-27T07:00,17.1,87,0.00,3,15.2,184,99
2024-08-27T08:00,18.5,81,0.00,3,14.0,181,99
2024-08-27T09:00,20.5,68,0.00,3,18.7,181,98
2024-08-27T10:00,21.8,59,0.00,3,22.0,190,98
2024-08-27T11:00,22.6,56,0.00,3,22.2,197,92
2024-08-27T12:00,23.2,53,0.00,2,21.9,197,74
2024-08-27T13:00,23.2,50,0.00,2,17.1,195,60
2024-08-27T14:00,23.7,48,0.00,1,16.2,193,21
2024-08-27T15:00,23.8,47,0.00,0,16.8,189,0
2024-08-27T16:00,23.3,50,0.00,1,17.7,185,23
2024-08-27T17:00,22.3,53,0.00,1,16.4,189,34
2024-08-27T18:00,20.9,59,0.00,0,10.9,189,17
2024-08-27T19:00,18.3,69,0.00,1,7.6,172,43
2024-08-27T20:00,16.6,75,0.00,2,6.9,171,53
2024-08-27T21:00,15.7,79,0.00,2,6.7,164,66
2024-08-27T22:00,14.4,83,0.00,1,9.3,164,28
2024-08-27T23:00,14.3,82,0.00,1,10.2,162,22
2024-08-28T00:00,15.1,78,0.00,0,7.9,133,7
2024-08-28T01:00,12.9,89,0.00,1,6.8,93,46
2024-08-28T02:00,12.8,90,0.00,0,6.2,80,17
2024-08-28T03:00,12.6,91,0.00,3,6.5,71,85
2024-08-28T04:00,13.4,90,0.00,3,5.5,79,100
2024-08-28T05:00,14.1,88,0.00,3,6.8,90,100
2024-08-28T06:00,15.1,86,0.00,3,8.0,95,100
2024-08-28T07:00,17.1,81,0.00,3,8.3,90,100
2024-08-28T08:00,19.8,75,0.00,3,7.0,102,100
2024-08-28T09:00,22.5,67,0.00,3,8.9,137,100
2024-08-28T10:00,24.3,59,0.00,2,10.6,162,77
2024-08-28T11:00,25.3,53,0.00,2,12.3,175,57
2024-08-28T12:00,25.9,51,0.00,1,13.7,177,23
2024-08-28T13:00,27.0,45,0.00,0,14.2,171,18
2024-08-28T14:00,27.1,42,0.00,1,15.9,177,23
2024-08-28T15:00,26.7,42,0.00,2,17.0,193,64
2024-08-28T16:00,25.9,45,0.00,2,17.8,212,79
2024-08-28T17:00,24.8,52,0.00,1,14.3,214,49
2024-08-28T18:00,23.5,59,0.00,1,10.3,205,48
2024-08-28T19:00,21.1,70,0.00,1,10.8,201,30
2024-08-28T20:00,19.8,77,0.00,3,11.0,212,83
2024-08-28T21:00,19.6,78,0.00,3,12.7,227,86
2024-08-28T22:00,19.4,77,0.00,1,15.1,269,38
2024-08-28T23:00,17.7,84,0.00,0,13.7,273,1
2024-08-29T00:00,16.1,89,0.00,0,13.3,272,0
2024-08-29T01:00,15.4,88,0.00,3,12.2,268,92
2024-08-29T02:00,14.3,93,0.00,0,11.2,266,5
2024-08-29T03:00,13.6,94,0.00,0,10.1,264,6
2024-08-29T04:00,12.9,95,0.00,0,10.2,262,1
2024-08-29T05:00,12.4,95,0.00,0,9.9,260,0
2024-08-29T06:00,12.6,92,0.00,0,10.8,255,0
2024-08-29T07:00,14.2,84,0.00,0,10.4,256,0
2024-08-29T08:00,15.9,76,0.00,0,12.4,262,0
2024-08-29T09:00,17.7,68,0.00,0,13.8,261,1
2024-08-29T10:00,19.0,60,0.00,0,15.2,265,6
2024-08-29T11:00,20.3,52,0.00,1,17.2,260,35
2024-08-29T12:00,21.2,47,0.00,2,18.4,266,63
2024-08-29T13:00,21.8,43,0.00,3,16.7,256,98
2024-08-29T14:00,21.4,44,0.00,2,17.5,261,52
2024-08-29T15:00,21.2,46,0.00,1,16.9,271,34
2024-08-29T16:00,20.9,46,0.00,2,15.0,280,61
2024-08-29T17:00,20.5,46,0.00,3,13.7,288,99
2024-08-29T18:00,19.7,50,0.00,3,11.4,288,91
2024-08-29T19:00,17.5,58,0.00,3,8.6,303,100
2024-08-29T20:00,16.1,63,0.00,3,8.2,308,100
2024-08-29T21:00,15.2,66,0.00,3,8.2,299,91
2024-08-29T22:00,14.3,67,0.00,3,7.3,290,100
2024-08-29T23:00,13.4,70,0.00,3,6.5,276,93
2024-08-30T00:00,12.1,79,0.00,1,7.6,267,24
2024-08-30T01:00,11.7,84,0.00,2,7.8,283,57
2024-08-30T02:00,11.3,87,0.00,1,7.2,307,37
2024-08-30T03:00,11.2,87,0.00,0,6.2,339,3
2024-08-30T04:00,11.2,87,0.00,0,7.2,360,1
2024-08-30T05:00,10.8,89,0.00,0,6.7,16,0
2024-08-30T06:00,11.8,84,0.00,0,8.9,21,0
2024-08-30T07:00,13.6,78,0.00,3,6.3,24,98
2024-08-30T08:00,15.9,71,0.00,1,6.5,19,26
2024-08-30T09:00,18.2,63,0.00,3,7.9,39,100
2024-08-30T10:00,19.9,53,0.00,3,9.8,54,100
2024-08-30T11:00,20.8,48,0.00,3,9.5,53,100
2024-08-30T12:00,21.7,44,0.00,3,8.4,59,100
2024-08-30T13:00,21.8,42,0.00,3,10.6,62,99
2024-08-30T14:00,22.1,40,0.00,3,12.4,64,100
2024-08-30T15:00,21.8,43,0.00,3,14.3,65,100
2024-08-30T16:00,21.4,46,0.00,3,16.5,74,100
2024-08-30T17:00,19.6,60,0.00,3,18.3,105,100
2024-08-30T18:00,18.3,64,0.00,3,15.2,95,100
2024-08-30T19:00,17.1,70,0.00,3,12.7,82,100
2024-08-30T20:00,16.0,76,0.00,1,12.0,74,26
2024-08-30T21:00,15.0,76,0.00,0,13.3,57,1
2024-08-30T22:00,14.3,77,0.00,0,13.8,57,0
2024-08-30T23:00,13.5,84,0.00,0,13.3,52,10
2024-08-31T00:00,13.1,89,0.00,1,13.7,45,41
2024-08-31T01:00,13.4,89,0.00,3,14.3,41,96
2024-08-31T02:00,13.5,89,0.00,3,14.8,41,96
2024-08-31T03:00,14.1,87,0.00,3,16.6,42,96
2024-08-31T04:00,14.6,84,0.00,3,17.1,42,100
2024-08-31T05:00,15.0,84,0.00,3,17.3,42,100
2024-08-31T06:00,15.5,83,0.00,3,17.6,47,100
2024-08-31T07:00,16.8,78,0.00,2,22.7,57,74
2024-08-31T08:00,17.8,75,0.00,3,19.0,57,88
2024-08-31T09:00,18.6,72,0.00,3,26.2,72,100
2024-08-31T10:00,18.9,67,0.00,3,25.1,66,100
2024-08-31T11:00,19.2,61,0.00,3,25.8,62,100
2024-08-31T12:00,19.8,58,0.00,3,26.4,62,98
2024-08-31T13:00,19.9,53,0.00,3,26.3,68,98
2024-08-31T14:00,20.8,52,0.00,3,26.5,75,96
2024-08-31T15:00,19.7,59,0.00,3,29.1,81,100
2024-08-31T16:00,19.2,65,0.00,3,29.4,75,100
2024-08-31T17:00,18.4,70,0.00,3,28.4,70,94
2024-08-31T18:00,18.2,71,0.00,3,20.3,70,100
2024-08-31T19:00,18.0,73,0.00,3,17.9,65,100
2024-08-31T20:00,17.6,76,0.00,2,15.9,62,76
2024-08-31T21:00,17.3,79,0.00,0,13.9,59,15
2024-08-31T22:00,16.5,84,0.00,3,13.2,55,83
2024-08-31T23:00,16.2,87,0.00,0,11.2,57,1
2024-09-01T00:00,16.0,91,0.00,1,11.9,55,31
2024-09-01T01:00,16.0,92,0.00,3,11.6,64,100
2024-09-01T02:00,16.4,93,0.00,3,12.5,51,100
2024-09-01T03:00,16.3,95,0.00,3,14.8,49,100
2024-09-01T04:00,16.4,95,0.00,3,13.6,53,100
2024-09-01T05:00,16.2,96,0.00,3,15.8,60,97
2024-09-01T06:00,16.5,95,0.00,3,14.1,52,100
2024-09-01T07:00,18.0,88,0.00,3,18.3,58,93
2024-09-01T08:00,19.5,82,0.00,3,19.7,66,99
2024-09-01T09:00,22.0,74,0.00,3,22.0,75,100
2024-09-01T10:00,23.7,68,0.00,3,21.4,77,100
2024-09-01T11:00,24.0,68,0.00,0,17.7,70,14
2024-09-01T12:00,25.1,66,0.00,3,16.4,64,94
2024-09-01T13:00,26.6,60,0.00,2,15.2,68,78
2024-09-01T14:00,26.8,59,0.00,1,17.5,71,42
2024-09-01T15:00,26.4,60,0.00,1,18.8,86,36
2024-09-01T16:00,25.3,64,0.00,2,16.6,90,59
2024-09-01T17:00,24.2,69,0.00,3,13.8,81,92
2024-09-01T18:00,23.0,74,0.00,1,13.7,76,48
2024-09-01T19:00,21.6,81,0.00,1,11.1,77,42
2024-09-01T20:00,20.6,86,0.00,3,7.9,93,85
2024-09-01T21:00,19.9,92,0.00,2,5.8,120,50
2024-09-01T22:00,19.2,95,0.00,0,5.6,117,14
2024-09-01T23:00,18.8,96,0.00,0,6.2,144,15
2024-09-02T00:00,19.0,95,0.00,0,7.8,167,4
2024-09-02T01:00,18.8,92,0.00,0,8.7,150,5
2024-09-02T02:00,18.4,93,0.00,0,8.4,149,0
2024-09-02T03:00,17.8,94,0.00,0,8.4,149,1
2024-09-02T04:00,17.5,94,0.00,1,10.6,156,41
2024-09-02T05:00,17.9,95,0.00,3,9.8,174,100
2024-09-02T06:00,18.7,93,0.00,3,12.3,173,100
2024-09-02T07:00,19.3,91,0.00,3,14.0,181,100
2024-09-02T08:00,19.9,86,0.00,3,14.2,196,100
2024-09-02T09:00,21.2,78,0.00,3,20.8,208,100
2024-09-02T10:00,21.0,79,0.00,3,21.3,208,100
2024-09-02T11:00,21.7,75,0.00,3,22.6,217,100
2024-09-02T12:00,23.0,65,0.00,3,22.0,220,100
2024-09-02T13:00,22.3,71,0.10,51,17.3,223,100
2024-09-02T14:00,20.8,79,0.90,53,16.4,213,100
2024-09-02T15:00,19.8,84,0.40,51,15.4,196,100
2024-09-02T16:00,20.8,76,0.00,3,19.7,211,100
2024-09-02T17:00,20.6,77,0.00,3,17.4,214,100
2024-09-02T18:00,20.0,80,0.00,3,15.5,202,100
2024-09-02T19:00,19.2,85,0.00,3,13.1,188,100
2024-09-02T20:00,18.4,90,0.00,3,11.0,191,100
2024-09-02T21:00,17.7,93,0.00,3,9.6,193,100
2024-09-02T22:00,17.8,93,0.00,3,11.2,201,100
2024-09-02T23:00,17.7,91,0.00,1,10.0,221,31
2024-09-03T00:00,16.9,94,0.00,3,9.7,211,99
2024-09-03T01:00,17.2,97,0.10,51,6.9,227,100
2024-09-03T02:00,16.9,97,0.30,51,9.2,228,100
2024-09-03T03:00,17.0,95,0.10,51,9.6,214,100
2024-09-03T04:00,16.9,95,0.00,3,8.7,204,100
2024-09-03T05:00,17.0,94,0.10,51,11.1,209,100
2024-09-03T06:00,16.8,96,0.30,51,10.7,213,99
2024-09-03T07:00,17.5,91,0.10,51,12.1,217,71
2024-09-03T08:00,18.3,88,0.10,51,12.3,232,48
2024-09-03T09:00,19.4,82,0.00,2,13.1,233,54
2024-09-03T10:00,20.5,76,0.00,1,13.6,238,43
2024-09-03T11:00,21.3,70,0.10,51,14.5,240,25
2024-09-03T12:00,21.1,65,0.70,53,15.7,259,69
2024-09-03T13:00,21.6,66,0.10,51,12.3,265,59
2024-09-03T14:00,21.8,67,0.00,1,13.0,272,27
2024-09-03T15:00,20.9,66,0.20,51,14.6,280,76
2024-09-03T16:00,20.2,67,0.70,53,16.1,297,92
2024-09-03T17:00,19.4,70,0.00,2,14.3,295,51
2024-09-03T18:00,18.7,71,0.00,0,12.2,298,9
2024-09-03T19:00,16.9,79,0.00,1,6.0,295,21
2024-09-03T20:00,15.7,85,0.00,1,6.1,310,48
2024-09-03T21:00,15.2,87,0.00,3,5.9,322,88
2024-09-03T22:00,14.7,91,0.00,3,6.5,289,100
2024-09-03T23:00,15.7,86,0.00,3,3.8,253,100
2024-09-04T00:00,16.0,85,0.00,3,3.3,257,100
2024-09-04T01:00,15.5,87,0.00,3,7.2,264,100
2024-09-04T02:00,15.2,88,0.00,3,6.5,270,94
2024-09-04T03:00,14.4,90,0.00,3,6.2,263,83
2024-09-04T04:00,13.8,92,0.00,3,5.5,259,98
2024-09-04T05:00,13.6,90,0.00,3,6.5,270,99
2024-09-04T06:00,13.5,89,0.00,3,6.6,283,100
2024-09-04T07:00,14.4,82,0.00,3,5.4,307,99
2024-09-04T08:00,15.5,78,0.00,3,5.8,330,100
2024-09-04T09:00,17.0,71,0.00,3,7.3,349,96
2024-09-04T10:00,18.2,65,0.00,2,6.5,357,58
2024-09-04T11:00,18.7,61,0.10,51,6.2,339,100
2024-09-04T12:00,18.5,63,0.30,51,8.0,333,65
2024-09-04T13:00,18.1,62,0.10,51,9.9,350,62
2024-09-04T14:00,18.7,60,0.00,3,8.6,360,88
2024-09-04T15:00,19.0,56,0.00,1,9.4,358,32
2024-09-04T16:00,18.7,55,0.00,3,10.1,360,97
2024-09-04T17:00,18.3,56,0.00,2,11.3,9,50
2024-09-04T18:00,17.3,61,0.00,1,12.0,21,40
2024-09-04T19:00,16.1,67,0.00,3,11.7,34,83
2024-09-04T20:00,15.8,70,0.00,3,13.2,29,100
2024-09-04T21:00,15.2,75,0.00,3,13.0,24,100
2024-09-04T22:00,14.5,81,0.00,3,10.6,24,99
2024-09-04T23:00,14.0,85,0.10,51,10.4,20,98
2024-09-05T00:00,13.7,88,0.30,51,12.3,21,100
2024-09-05T01:00,14.3,88,0.10,51,14.8,29,100
2024-09-05T02:00,14.0,91,0.40,51,16.4,26,100
2024-09-05T03:00,14.1,89,0.20,51,17.7,27,100
2024-09-05T04:00,14.2,89,0.00,3,16.5,23,100
2024-09-05T05:00,14.2,89,0.00,3,18.7,25,100
2024-09-05T06:00,14.2,91,0.00,3,16.8,23,100
2024-09-05T07:00,14.7,91,0.00,3,19.6,17,100
2024-09-05T08:00,15.3,90,0.10,51,21.1,17,100
2024-09-05T09:00,16.5,87,0.00,3,23.4,25,100
2024-09-05T10:00,18.6,78,3.70,63,20.4,36,100
2024-09-05T11:00,19.8,71,0.20,51,30.7,40,100
2024-09-05T12:00,21.3,63,0.00,3,34.2,42,100
2024-09-05T13:00,18.7,86,2.20,61,23.8,39,100
2024-09-05T14:00,18.7,90,1.50,61,25.9,32,100
2024-09-05T15:00,19.8,87,0.40,51,23.9,44,100
2024-09-05T16:00,20.5,84,0.10,51,21.9,60,100
2024-09-05T17:00,20.3,84,0.00,3,18.1,67,100
2024-09-05T18:00,20.2,85,0.00,3,15.5,68,100
2024-09-05T19:00,19.9,87,0.00,3,13.1,69,100
2024-09-05T20:00,19.5,90,0.00,3,10.2,80,100
2024-09-05T21:00,18.9,94,0.00,3,7.7,101,100
2024-09-05T22:00,18.8,95,0.00,3,7.2,117,100
2024-09-05T23:00,18.3,97,0.00,3,3.9,124,100
2024-09-06T00:00,17.2,98,0.10,51,7.7,221,100
2024-09-06T01:00,16.9,100,0.00,3,4.1,75,100
2024-09-06T02:00,17.2,100,0.00,3,2.9,120,100
2024-09-06T03:00,17.2,99,0.00,3,5.9,218,100
2024-09-06T04:00,16.8,98,0.00,3,8.1,238,100
2024-09-06T05:00,16.8,95,3.80,63,7.0,249,100
2024-09-06T06:00,16.9,96,3.60,63,9.1,236,100
2024-09-06T07:00,17.1,96,0.00,3,12.1,282,100
2024-09-06T08:00,18.2,94,0.00,3,11.8,297,100
2024-09-06T09:00,19.2,88,0.00,3,11.2,327,100
2024-09-06T10:00,20.5,83,0.10,51,6.6,338,100
2024-09-06T11:00,21.6,78,0.10,51,0.8,153,100
2024-09-06T12:00,23.0,71,0.00,3,3.9,124,91
2024-09-06T13:00,19.7,88,1.20,55,19.2,214,100
2024-09-06T14:00,19.7,85,0.00,3,17.3,223,100
2024-09-06T15:00,19.7,84,0.00,3,15.3,246,100
2024-09-06T16:00,19.2,85,0.10,51,12.6,246,100
2024-09-06T17:00,18.8,87,0.10,51,10.2,219,100
2024-09-06T18:00,18.2,90,0.20,51,10.5,218,98
2024-09-06T19:00,17.2,94,0.10,51,9.7,211,89
2024-09-06T20:00,16.1,96,0.00,1,7.8,214,20
2024-09-06T21:00,15.6,95,0.00,2,9.7,222,75
2024-09-06T22:00,15.4,95,0.00,3,5.9,218,98
2024-09-06T23:00,14.6,96,0.00,3,6.8,198,98
2024-09-07T00:00,14.6,95,0.00,3,4.7,266,100
2024-09-07T01:00,14.0,98,0.00,3,5.5,238,98
2024-09-07T02:00,13.4,99,0.00,3,4.8,222,100
2024-09-07T03:00,13.1,99,0.00,3,5.9,227,100
2024-09-07T04:00,12.8,100,0.00,3,4.8,207,100
2024-09-07T05:00,12.7,100,0.00,3,2.5,98,100
2024-09-07T06:00,13.1,100,0.00,3,3.8,73,100
2024-09-07T07:00,13.8,99,0.00,3,5.6,117,100
2024-09-07T08:00,15.9,92,0.00,2,3.3,96,69
2024-09-07T09:00,18.1,78,0.00,3,3.5,66,100
2024-09-07T10:00,18.8,74,0.00,3,3.4,122,100
2024-09-07T11:00,19.2,73,0.00,3,1.6,63,100
2024-09-07T12:00,19.4,73,0.00,3,4.0,85,100
2024-09-07T13:00,21.0,75,1.80,61,9.1,72,100
2024-09-07T14:00,20.3,76,3.10,63,7.7,62,100
2024-09-07T15:00,19.7,83,0.30,51,5.9,14,100
2024-09-07T16:00,20.0,80,0.10,51,5.5,23,100
2024-09-07T17:00,19.7,83,0.00,3,5.9,47,100
2024-09-07T18:00,18.8,85,0.00,3,9.0,90,100
2024-09-07T19:00,17.2,84,0.00,3,10.0,131,100
2024-09-07T20:00,16.6,87,0.90,53,11.0,58,100
2024-09-07T21:00,16.0,92,0.00,3,6.6,81,100
2024-09-07T22:00,14.8,96,0.00,3,7.9,74,97
2024-09-07T23:00,15.0,97,0.00,3,6.0,115,100
2024-09-08T00:00,15.5,97,0.10,51,4.9,126,92
2024-09-08T01:00,15.5,97,5.00,63,4.5,14,100
2024-09-08T02:00,14.9,99,0.10,51,3.9,124,81
2024-09-08T03:00,14.9,97,0.00,0,10.7,160,12
2024-09-08T04:00,14.0,95,0.00,0,6.8,205,6
2024-09-08T05:00,13.8,95,0.00,3,6.0,163,91
2024-09-08T06:00,14.3,95,0.00,3,1.8,79,91
2024-09-08T07:00,15.1,92,0.00,1,7.4,157,33
2024-09-08T08:00,16.4,87,0.00,1,11.9,177,36
2024-09-08T09:00,17.6,77,0.00,3,12.8,170,81
2024-09-08T10:00,18.4,71,0.10,51,13.7,180,100
2024-09-08T11:00,19.1,68,0.10,51,12.4,172,40
2024-09-08T12:00,19.5,67,0.20,51,13.0,177,100
2024-09-08T13:00,15.9,81,2.50,63,2.6,146,95
2024-09-08T14:00,17.8,77,0.50,53,5.4,184,89
2024-09-08T15:00,18.7,75,0.20,51,4.8,222,77
2024-09-08T16:00,18.8,72,0.00,2,7.9,227,54
2024-09-08T17:00,18.3,74,0.00,0,7.9,227,8
2024-09-08T18:00,17.1,83,0.00,0,4.8,228,13
2024-09-08T19:00,14.9,90,0.00,0,8.4,245,8
2024-09-08T20:00,14.8,91,0.00,0,7.6,270,2
2024-09-08T21:00,14.2,93,0.00,0,8.4,277,1
2024-09-08T22:00,13.7,95,0.00,3,8.3,272,98
2024-09-08T23:00,13.8,96,0.00,3,9.0,265,100
2024-09-09T00:00,13.9,96,0.00,3,8.0,280,96
2024-09-09T01:00,14.7,96,0.00,3,9.2,281,100
2024-09-09T02:00,15.6,93,0.00,3,14.2,277,100
2024-09-09T03:00,16.0,89,0.00,3,18.3,290,100
2024-09-09T04:00,15.4,86,0.00,3,21.2,302,100
2024-09-09T05:00,14.9,84,0.00,3,21.1,303,86
2024-09-09T06:00,14.8,84,0.00,3,19.3,303,100
2024-09-09T07:00,15.0,82,0.00,3,19.2,287,100
2024-09-09T08:00,15.1,79,0.00,3,22.8,291,100
2024-09-09T09:00,15.9,76,0.00,3,26.3,306,99
2024-09-09T10:00,16.7,73,0.00,3,25.0,316,100
2024-09-09T11:00,17.4,70,0.00,3,23.4,316,100
2024-09-09T12:00,17.6,69,0.00,3,20.9,312,100
2024-09-09T13:00,15.8,71,0.00,3,18.4,312,100
2024-09-09T14:00,16.0,70,0.00,3,18.5,307,100
2024-09-09T15:00,16.1,68,0.00,3,17.1,305,100
2024-09-09T16:00,16.5,65,0.00,3,16.6,300,99
2024-09-09T17:00,16.4,61,0.00,3,16.4,296,84
2024-09-09T18:00,15.6,62,0.00,3,10.3,295,100
2024-09-09T19:00,13.3,72,0.00,2,6.7,286,68
2024-09-09T20:00,13.1,73,0.00,3,7.6,273,100
2024-09-09T21:00,13.2,72,0.00,3,10.5,276,100
2024-09-09T22:00,12.6,71,0.00,3,12.9,283,98
2024-09-09T23:00,11.6,75,0.00,2,10.8,268,73
2024-09-10T00:00,11.2,78,0.00,3,12.7,245,94
2024-09-10T01:00,10.6,81,0.00,2,12.7,235,75
2024-09-10T02:00,10.7,81,0.00,3,14.2,234,98
2024-09-10T03:00,11.2,81,0.00,3,16.6,240,99
2024-09-10T04:00,11.8,81,0.00,3,17.4,232,100
2024-09-10T05:00,12.3,81,0.00,3,20.0,232,100
2024-09-10T06:00,12.7,82,0.00,3,21.8,231,100
2024-09-10T07:00,14.3,79,0.00,3,27.2,235,100
2024-09-10T08:00,15.5,77,0.00,3,24.9,239,100
2024-09-10T09:00,16.3,76,0.00,3,26.2,236,100
2024-09-10T10:00,17.2,73,0.00,3,32.2,248,100
2024-09-10T11:00,17.8,70,0.00,3,31.3,253,100
2024-09-10T12:00,18.2,67,0.00,3,28.2,260,95
2024-09-10T13:00,18.4,61,0.00,3,31.5,264,100
2024-09-10T14:00,18.0,64,0.00,3,28.9,256,100
2024-09-10T15:00,17.4,69,0.10,51,22.7,259,100
2024-09-10T16:00,16.5,75,0.30,51,22.3,252,100
2024-09-10T17:00,15.5,87,0.90,53,19.5,232,100
2024-09-10T18:00,15.4,85,0.40,51,30.1,233,100
2024-09-10T19:00,14.6,90,0.40,51,28.7,288,100
2024-09-10T20:00,12.4,78,0.10,51,16.4,322,100
2024-09-10T21:00,12.0,78,0.00,0,16.4,303,2
2024-09-10T22:00,10.7,85,0.00,0,15.1,295,1
2024-09-10T23:00,10.2,88,0.00,0,15.6,285,0
2024-09-11T00:00,9.8,88,0.00,0,16.5,280,0
2024-09-11T01:00,9.2,86,0.00,0,16.7,276,1
2024-09-11T02:00,8.9,87,0.00,0,16.6,275,0
2024-09-11T03:00,8.7,87,0.00,0,14.4,273,0
2024-09-11T04:00,8.3,87,0.00,0,13.7,270,0
2024-09-11T05:00,8.0,87,0.00,0,14.4,270,0
2024-09-11T06:00,8.2,84,0.00,0,16.2,267,0
2024-09-11T07:00,9.5,80,0.00,0,18.4,267,0
2024-09-11T08:00,11.1,71,0.00,0,23.0,269,1
2024-09-11T09:00,12.4,62,0.00,1,30.1,285,45
2024-09-11T10:00,13.1,58,0.00,0,28.0,283,16
2024-09-11T11:00,13.9,53,0.00,1,28.0,282,27
2024-09-11T12:00,14.7,48,0.00,0,26.6,283,17
2024-09-11T13:00,14.8,52,0.00,0,25.4,277,14
2024-09-11T14:00,15.5,51,0.00,2,24.6,282,53
2024-09-11T15:00,13.5,64,2.30,61,18.4,309,18
2024-09-11T16:00,13.9,56,0.40,51,25.1,291,51
2024-09-11T17:00,12.8,65,1.20,55,15.5,288,32
2024-09-11T18:00,12.1,61,0.00,0,17.2,290,11
2024-09-11T19:00,11.1,62,0.00,0,16.1,294,1
2024-09-11T20:00,10.3,66,0.00,0,14.7,292,1
2024-09-11T21:00,9.8,68,0.00,0,16.3,292,5
2024-09-11T22:00,9.3,71,0.00,0,16.0,293,1
2024-09-11T23:00,8.9,75,0.00,0,15.5,292,0
2024-09-12T00:00,8.5,77,0.00,0,14.2,291,0
2024-09-12T01:00,8.2,79,0.00,0,15.5,288,0
2024-09-12T02:00,8.0,80,0.00,0,14.3,288,1
2024-09-12T03:00,7.5,83,0.00,0,12.4,278,0
2024-09-12T04:00,6.8,87,0.00,0,11.5,268,0
2024-09-12T05:00,6.4,89,0.00,0,11.9,265,0
2024-09-12T06:00,6.5,88,0.00,0,13.7,272,0
2024-09-12T07:00,8.2,82,0.00,0,13.3,270,0
2024-09-12T08:00,10.1,75,0.00,0,15.8,287,0
2024-09-12T09:00,11.6,70,0.00,0,17.1,300,16
2024-09-12T10:00,12.9,64,0.00,1,16.2,307,29
2024-09-12T11:00,13.7,60,0.10,51,15.6,308,51
2024-09-12T12:00,14.3,58,0.10,51,15.6,310,100
2024-09-12T13:00,13.1,57,0.40,51,15.5,316,85
2024-09-12T14:00,10.7,77,1.40,61,16.2,343,99
2024-09-12T15:00,11.5,72,0.10,51,11.8,337,99
2024-09-12T16:00,11.8,69,0.00,3,10.2,337,100
2024-09-12T17:00,11.5,68,0.40,51,15.5,348,80
2024-09-12T18:00,10.7,78,0.10,51,10.2,337,28
2024-09-12T19:00,9.7,80,0.00,0,13.6,349,14
2024-09-12T20:00,8.8,82,0.00,0,12.3,355,1
2024-09-12T21:00,7.9,85,0.00,0,10.9,351,0
2024-09-12T22:00,7.4,88,0.00,0,9.9,350,0
2024-09-12T23:00,7.3,88,0.00,0,9.6,347,0
2024-09-13T00:00,7.0,89,0.00,0,10.2,337,0
2024-09-13T01:00,6.6,89,0.00,0,9.8,332,0
2024-09-13T02:00,6.4,89,0.00,0,10.1,333,0
2024-09-13T03:00,6.3,89,0.00,0,10.8,334,0
2024-09-13T04:00,6.1,88,0.00,0,10.0,334,0
2024-09-13T05:00,5.8,89,0.00,0,8.7,330,0
2024-09-13T06:00,5.6,89,0.00,0,7.4,321,0
2024-09-13T07:00,7.5,85,0.00,0,7.8,304,0
2024-09-13T08:00,9.6,78,0.00,0,6.4,313,0
2024-09-13T09:00,11.9,69,0.00,0,7.3,327,10
2024-09-13T10:00,13.5,57,0.00,3,8.1,339,82
2024-09-13T11:00,14.4,51,0.00,3,6.4,333,92
2024-09-13T12:00,15.1,49,0.00,3,5.9,317,100
2024-09-13T13:00,15.8,45,0.00,3,9.0,307,83
2024-09-13T14:00,15.6,44,0.00,2,10.2,302,78
2024-09-13T15:00,15.7,44,0.00,3,10.0,300,88
2024-09-13T16:00,15.4,45,0.00,1,9.8,298,49
2024-09-13T17:00,14.9,49,0.00,2,6.6,292,58
2024-09-13T18:00,13.6,59,0.00,1,5.4,278,43
2024-09-13T19:00,13.7,54,0.00,2,3.1,225,74
2024-09-13T20:00,12.1,62,0.00,0,4.1,218,10
2024-09-13T21:00,10.3,71,0.00,1,7.1,246,23
2024-09-13T22:00,8.2,81,0.00,0,9.1,261,18
2024-09-13T23:00,7.4,85,0.00,0,7.1,246,14
2024-09-14T00:00,6.9,88,0.00,1,6.4,232,21
2024-09-14T01:00,6.4,90,0.00,0,6.9,231,4
2024-09-14T02:00,6.0,91,0.00,1,6.7,254,24
2024-09-14T03:00,5.6,94,0.00,0,5.8,248,0
2024-09-14T04:00,5.2,96,0.00,0,6.4,227,0
2024-09-14T05:00,4.7,97,0.00,0,7.4,223,0
2024-09-14T06:00,5.2,97,0.00,0,4.8,228,3
2024-09-14T07:00,7.8,87,0.00,0,6.9,231,10
2024-09-14T08:00,10.9,78,0.00,0,5.3,242,3
2024-09-14T09:00,13.6,65,0.00,0,7.7,229,6
2024-09-14T10:00,15.4,59,0.00,0,11.6,234,1
2024-09-14T11:00,16.7,54,0.00,2,13.7,243,68
2024-09-14T12:00,17.5,50,0.00,3,14.6,237,92
2024-09-14T13:00,18.0,48,0.00,1,12.4,248,34
2024-09-14T14:00,18.6,47,0.00,2,13.7,252,76
